video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
oxd0unpN_Hw,12/18/2017,KaneBrownVEVO,10,2017-12-15T08:00:10.000Z,180139,6168,198,262,FALSE,FALSE,Music
uJNKApY1Gys,12/18/2017,Sara Dietschy,1,2017-12-16T04:12:13.000Z,61837,3202,159,393,FALSE,FALSE,Film & Animation
dRvKm__GrqU,12/18/2017,Orion Pictures,22,2017-12-14T20:00:23.000Z,1358853,5454,743,1011,FALSE,FALSE,People & Blogs
6xe64i_4GhM,12/18/2017,ABC News,25,2017-12-14T16:07:56.000Z,269876,1146,1339,1675,FALSE,FALSE,News & Politics
CHXD9k19q1Y,12/18/2017,dodieVEVO,10,2017-12-15T18:00:38.000Z,426848,63900,723,5542,FALSE,FALSE,Music
h_-JFUci0BM,12/18/2017,BBC Radio 1,10,2017-12-15T11:45:33.000Z,182742,8565,178,483,FALSE,FALSE,Music
wzKL-bQKcgA,12/18/2017,Lele Pons,23,2017-12-14T18:30:08.000Z,11375606,692950,21286,37240,FALSE,FALSE,Comedy
IfkWuQY0ti8,12/18/2017,Goodwillsandusky,1,2017-12-12T20:51:37.000Z,228745,1848,41,144,FALSE,FALSE,Film & Animation
xLkHEZTSeoU,12/18/2017,First We Feast,26,2017-12-14T16:00:05.000Z,2983150,132086,4997,12511,FALSE,FALSE,How to & Style
h_67XloYXTc,12/18/2017,TheEllenShow,24,2017-12-14T14:00:26.000Z,1876028,31084,974,1206,FALSE,FALSE,Entertainment
_odvYvbW9VM,12/18/2017,JOLLY,23,2017-12-15T11:31:09.000Z,573488,9911,218,1099,FALSE,FALSE,Comedy
n4GynhABYdU,12/18/2017,Marzia,26,2017-12-15T16:40:08.000Z,169208,22760,94,1333,FALSE,FALSE,How to & Style
hiGqKwy4yM0,12/18/2017,officialcharlixcx,10,2017-12-15T10:40:54.000Z,137936,5071,147,357,FALSE,FALSE,Music
6ZJghIk7_VA,12/18/2017,Blue Origin,28,2017-12-15T00:29:24.000Z,327746,5729,192,1593,FALSE,FALSE,Science & Technology
8I_NkJ8VTEI,12/18/2017,Roy Moore for Senate,22,2017-12-14T03:04:05.000Z,773357,4234,58327,0,TRUE,FALSE,People & Blogs
lV3eV9w0h0U,12/18/2017,ThreadBanger,26,2017-12-14T22:17:54.000Z,874427,50302,600,3146,FALSE,FALSE,How to & Style
,12/18/2017,WIRED,24,2017-12-14T17:00:58.000Z,1521645,44642,2349,3755,FALSE,FALSE,Entertainment
fZYtg2BTWBI,12/18/2017,ScreenJunkies News,24,2017-12-15T20:17:01.000Z,53172,1297,131,383,FALSE,FALSE,Entertainment
0EbFotkXOiA,12/18/2017,The View,25,2017-12-14T16:13:17.000Z,344270,2553,499,1271,FALSE,FALSE,News & Politics
MvIwx0JThsk,12/18/2017,TaylorSwiftVEVO,10,2017-12-14T16:00:02.000Z,2611565,174349,4952,9394,FALSE,FALSE,Music
oiAe-vck-sc,12/18/2017,Madelaine Petsch,22,2017-12-15T19:27:16.000Z,156819,13330,77,497,FALSE,FALSE,People & Blogs
DbF91ZtpGGc,12/18/2017,ExplosmEntertainment,23,2017-12-14T06:00:00.000Z,1538313,60962,1661,3341,FALSE,FALSE,Comedy
JVHFMBfG-cM,12/18/2017,Mayim Bialik,1,2017-12-15T16:36:23.000Z,36934,1586,136,203,FALSE,FALSE,Film & Animation
0b6l7MIaGdA,12/18/2017,Full Frontal with Samantha Bee,22,2017-12-14T07:00:01.000Z,530815,10003,1028,720,FALSE,FALSE,People & Blogs
nPtNK9kitO4,12/18/2017,BuzzFeedVideo,24,2017-12-14T16:00:11.000Z,373253,14688,117,455,FALSE,FALSE,Entertainment
dmtTnGlTUI0,12/18/2017,IAmAnneMarie,10,2017-12-15T11:55:58.000Z,246133,16154,99,764,FALSE,FALSE,Music
4bWmB3cscBs,12/18/2017,The New York Times,25,2017-12-16T23:00:01.000Z,8059,307,18,30,FALSE,FALSE,News & Politics
bw_ob5GFi6I,12/18/2017,cicigoodies2011,10,2017-12-15T05:13:47.000Z,14067,307,11,61,FALSE,FALSE,Music
AenmqoozqoA,12/18/2017,David Guetta,10,2017-12-14T18:57:09.000Z,1192114,51697,1871,1818,FALSE,FALSE,Music
JOZzku2SrzQ,12/18/2017,jacksfilms,23,2017-12-13T19:12:14.000Z,1805814,167416,1983,13026,FALSE,FALSE,Comedy
89OP78l9oF0,12/18/2017,Paramount Pictures,1,2017-12-13T14:00:03.000Z,4895490,29533,2793,4729,FALSE,FALSE,Film & Animation
ChF_ypmiIs8,12/18/2017,KeithUrbanVEVO,10,2017-12-14T05:00:00.000Z,159988,4640,510,511,FALSE,FALSE,Music
X9QiHlEC22U,12/18/2017,Jenny Nicholson,1,2017-12-15T02:31:44.000Z,82156,4959,340,1533,FALSE,FALSE,Film & Animation
sD_31GJmhUc,12/18/2017,Nintendo,20,2017-12-14T21:44:29.000Z,216434,14762,186,2030,FALSE,FALSE,Gaming
BR7AnZ3S8u8,12/18/2017,TIME,25,2017-12-15T22:36:20.000Z,12039,112,91,253,FALSE,FALSE,News & Politics
oD9XpUKD7y4,12/18/2017,Matthias,28,2017-12-13T22:00:02.000Z,884366,21863,893,5629,FALSE,FALSE,Science & Technology
TDqjoaURNOQ,12/18/2017,Michelle Khare,24,2017-12-15T16:00:02.000Z,57840,3724,67,326,FALSE,FALSE,Entertainment
dR10LRByhRc,12/18/2017,Amber Scholl,26,2017-12-15T02:18:49.000Z,271222,13791,506,1022,FALSE,FALSE,How to & Style
NsUQU3r2nsM,12/18/2017,ChangeofplanZ,24,2017-12-13T18:33:55.000Z,504753,5473,525,1681,FALSE,FALSE,Entertainment
vI4LHl4yFuo,12/18/2017,Google,28,2017-12-13T07:59:27.000Z,2626574,89482,6005,8509,FALSE,FALSE,Science & Technology
37z3bfXu3BA,12/18/2017,Portugal. The Man,10,2017-12-15T05:01:42.000Z,121419,2265,114,185,FALSE,FALSE,Music
adz_lnvL0qI,12/18/2017,WE tv,24,2017-12-14T22:30:05.000Z,34808,270,45,90,FALSE,FALSE,Entertainment
tymvJ8wowG4,12/18/2017,Grace Helbig,22,2017-12-14T23:31:55.000Z,142277,7209,103,422,FALSE,FALSE,People & Blogs
XkVwqEdYlNA,12/18/2017,Vanity Fair,24,2017-12-13T17:01:43.000Z,1096827,39981,528,2106,FALSE,FALSE,Entertainment
arv7U6cfD40,12/18/2017,Anna Akana,23,2017-12-14T17:00:00.000Z,189244,12007,159,499,FALSE,FALSE,Comedy
QzQpsHScgHs,12/18/2017,Mr. Kate,26,2017-12-14T21:00:02.000Z,251443,13458,138,664,FALSE,FALSE,How to & Style
6kLYXbNZWRs,12/18/2017,Teen Vogue,29,2017-12-15T17:00:19.000Z,13964,1131,15,42,FALSE,FALSE,Nonprofits & Activism
oQxKEtoHygY,12/18/2017,Dj Earworm,10,2017-12-13T17:05:43.000Z,529014,17559,2028,2532,FALSE,FALSE,Music
jehMXPadHS0,12/18/2017,MTV International,24,2017-12-13T16:58:29.000Z,370564,8199,185,728,FALSE,FALSE,Entertainment
bAHAwesTLB4,12/18/2017,LD Entertainment,22,2017-12-14T15:00:21.000Z,571352,336,42,39,FALSE,FALSE,People & Blogs
Na7VFFnqWVI,12/18/2017,Lindsey Stirling,10,2017-12-13T18:04:21.000Z,796082,47106,681,2483,FALSE,FALSE,Music
IC_lnyn2R2Q,12/18/2017,Warner Bros. Pictures,24,2017-12-13T14:12:41.000Z,967640,6348,356,788,FALSE,FALSE,Entertainment
Y0D0s9eIKuw,12/18/2017,Simply Not Logical,24,2017-12-14T00:20:06.000Z,1488434,93554,609,22269,FALSE,FALSE,Entertainment
ZLFak6N04GY,12/18/2017,Bethel Music,10,2017-12-13T16:59:00.000Z,210923,7777,143,345,FALSE,FALSE,Music
6FbdqwlR0H4,12/18/2017,Poppy,24,2017-12-13T14:27:16.000Z,831331,47468,4199,7084,FALSE,FALSE,Entertainment
3_keXD1yV3E,12/18/2017,Amelia Liana,26,2017-12-14T17:05:04.000Z,58535,1822,56,146,FALSE,FALSE,How to & Style
OGdfc7MA_qY,12/18/2017,LaMadelynn,26,2017-12-14T20:00:31.000Z,23590,1767,14,93,FALSE,FALSE,How to & Style
NP9HAYTK1cU,12/18/2017,Chili Klaus,23,2017-12-13T09:59:11.000Z,572170,7370,329,407,FALSE,FALSE,Comedy
TOdGYZ20oSc,12/18/2017,Glam&Gore,24,2017-12-13T23:00:27.000Z,485831,36754,492,3252,FALSE,FALSE,Entertainment
KjHan6D3O3g,12/18/2017,BBCRadio1VEVO,10,2017-12-13T18:00:16.000Z,238422,4893,281,215,FALSE,FALSE,Music
cZxOvNxbi7U,12/18/2017,MasterClass,27,2017-12-14T14:40:13.000Z,1926010,1261,12,61,FALSE,FALSE,Education
hZJDAJDD-uw,12/18/2017,T-Mobile,24,2017-12-13T14:57:27.000Z,107662,3704,277,643,FALSE,FALSE,Entertainment
fOhB5JyEkOQ,12/18/2017,BuzzFeed Celeb,24,2017-12-12T18:09:21.000Z,1647913,41667,2171,2863,FALSE,FALSE,Entertainment
IjFxx9SrOTU,12/18/2017,Kyle Gunderson,24,2017-12-12T17:07:53.000Z,71956,933,39,50,FALSE,FALSE,Entertainment
YfOHh5mt9SM,12/18/2017,doddlevloggle,24,2017-12-14T00:27:19.000Z,414414,43445,513,4411,FALSE,FALSE,Entertainment
XXXqaYls50o,12/18/2017,The CW Television Network,24,2017-12-14T06:00:01.000Z,84765,1385,9,201,FALSE,FALSE,Entertainment
eZFvbili87g,12/18/2017,20th Century Fox,1,2017-12-14T22:59:49.000Z,196763,7917,43,222,FALSE,FALSE,Film & Animation
DkXD5949qqQ,12/18/2017,GwenStefaniVEVO,10,2017-12-13T06:00:00.000Z,301441,4266,337,415,FALSE,FALSE,Music
HTi1c_tLnqw,12/18/2017,NickJonasVEVO,10,2017-12-13T15:00:01.000Z,772962,44874,593,1465,FALSE,FALSE,Music
dedaP9ym-hY,12/18/2017,ChrisBrownVEVO,10,2017-12-13T05:00:04.000Z,1803405,52853,1332,6440,FALSE,FALSE,Music
pWqef6cbwzI,12/18/2017,TheAngryGrandpaShow,22,2017-12-12T23:05:56.000Z,2946160,305040,1826,63593,FALSE,FALSE,People & Blogs
yI2k6OKsSVw,12/18/2017,Fleur DeForce,26,2017-12-13T17:00:06.000Z,242099,8584,164,716,FALSE,FALSE,How to & Style
r4ppTbMcFTo,12/18/2017,LukeCombsVEVO,10,2017-12-13T14:00:08.000Z,65492,2173,71,101,FALSE,FALSE,Music
QK0s815RTJk,12/18/2017,Smosh,23,2017-12-13T17:00:02.000Z,622331,26283,956,1748,FALSE,FALSE,Comedy
66kn6Dcr12E,12/18/2017,Taylor Swift,10,2017-12-13T15:00:00.000Z,244003,24330,448,2120,FALSE,FALSE,Music
tT-lTxhW7pY,12/18/2017,NBC News,25,2017-12-13T04:37:41.000Z,200228,622,4781,0,TRUE,FALSE,News & Politics
lYEj9snU838,12/18/2017,CBS This Morning,25,2017-12-12T12:58:41.000Z,1332678,8897,17098,9332,FALSE,FALSE,News & Politics
8oKl_qDJHt4,12/18/2017,Rob Bliss,24,2017-12-12T11:35:43.000Z,1792231,61062,2803,4600,FALSE,FALSE,Entertainment
HJqALBKE4r4,12/18/2017,CupcakeJemma,26,2017-12-14T18:30:00.000Z,62700,3124,30,119,FALSE,FALSE,How to & Style
IMzf3C34NNM,12/18/2017,Great Big Story,22,2017-12-14T07:00:00.000Z,57738,3634,10,209,FALSE,FALSE,People & Blogs
_CZHqpIpN4k,12/18/2017,Star Wars,24,2017-12-13T21:43:09.000Z,150070,6236,229,749,FALSE,FALSE,Entertainment
DWG2mSSBi8U,12/18/2017,Complex,24,2017-12-13T19:00:00.000Z,201694,4324,583,2573,FALSE,FALSE,Entertainment
OkvNxYMyips,12/18/2017,IGN News,24,2017-12-14T14:46:32.000Z,14921,525,61,338,FALSE,FALSE,Entertainment
t7Fa1GUf-LE,12/18/2017,ThePianoGuys,10,2017-12-12T23:39:56.000Z,231055,8833,139,462,FALSE,FALSE,Music
,12/18/2017,Vox,25,2017-12-13T12:30:00.000Z,485433,19128,1622,1278,FALSE,FALSE,News & Politics
P4VipvC54W4,12/18/2017,Michael Rigsby,22,2017-12-06T00:56:56.000Z,1811,6,0,0,FALSE,FALSE,People & Blogs
sukhhtHWgko,12/18/2017,The Voice,24,2017-12-13T02:23:04.000Z,305524,7876,150,785,FALSE,FALSE,Entertainment
3j5eGupDWY4,12/18/2017,Hope For Paws - Official Rescue Channel,15,2017-12-12T17:01:47.000Z,552328,24558,222,1638,FALSE,FALSE,Pets & Animals
hphLiGW6FgE,12/18/2017,The Hollywood Reporter,24,2017-12-13T17:56:18.000Z,29688,617,16,153,FALSE,FALSE,Entertainment
3fArI2PZBUo,12/18/2017,Rainer Hilland,22,2017-12-14T14:10:36.000Z,49931,1500,16,76,FALSE,FALSE,People & Blogs
GSCP2yg-v2g,12/18/2017,CinemaSins,1,2017-12-12T17:02:19.000Z,1970562,52436,3629,9078,FALSE,FALSE,Film & Animation
0bSE-rh7jFg,12/18/2017,RM Videos,23,2017-12-12T20:57:30.000Z,773628,804,30,136,FALSE,FALSE,Comedy
0vKkwJwL77Y,12/18/2017,Screen Junkies,1,2017-12-12T18:01:21.000Z,1489558,36191,1721,4446,FALSE,FALSE,Film & Animation
31Fbv9qRV7s,12/18/2017,austinmcconnell,23,2017-12-13T16:30:01.000Z,59272,5567,138,642,FALSE,FALSE,Comedy
stMM0EsoGwY,12/18/2017,Jaclyn Hill,26,2017-12-13T00:28:00.000Z,981832,55825,2053,7370,FALSE,FALSE,How to & Style
DIM6F38ITsY,12/18/2017,Ryan Williams,24,2017-12-13T20:00:01.000Z,99286,3976,45,286,FALSE,FALSE,Entertainment
t5Lz14wu1uw,12/18/2017,ProZD,1,2017-12-11T19:04:05.000Z,2611673,75757,6579,5557,FALSE,FALSE,Film & Animation
szTpLSf9QhY,12/18/2017,Katzun,22,2017-12-14T04:00:05.000Z,34156,2948,18,235,FALSE,FALSE,People & Blogs
Y62ExbHI4Yk,12/18/2017,The Infographics Show,27,2017-12-12T16:00:04.000Z,527141,11120,1060,2016,FALSE,FALSE,Education
oPM3jxnoqhk,12/18/2017,jenniferhudsonVEVO,10,2017-12-12T15:00:03.000Z,469782,16536,510,1141,FALSE,FALSE,Music
9OeZYhjyweQ,12/18/2017,CollegeHumor,23,2017-12-12T19:30:01.000Z,491962,17716,614,579,FALSE,FALSE,Comedy
yArprk0q9eE,12/18/2017,Veritasium,27,2017-12-12T15:00:07.000Z,1000344,50496,741,3414,FALSE,FALSE,Education
JiOXpKU7tWc,12/18/2017,vlogbrothers,22,2017-12-12T20:15:10.000Z,233635,13541,262,985,FALSE,FALSE,People & Blogs
eQTcXGk9BRk,12/18/2017,tovestyrkeVEVO,10,2017-12-14T08:00:03.000Z,10001,1254,8,99,FALSE,FALSE,Music
a7NJ6Gek9v4,12/18/2017,CaseyNeistat,22,2017-12-11T23:45:03.000Z,5507332,255090,6299,13640,FALSE,FALSE,People & Blogs
lw_KFCgcvA4,12/18/2017,Samantha Maria,26,2017-12-13T17:00:04.000Z,63955,4084,92,169,FALSE,FALSE,How to & Style
XsVy4ImgM0o,12/18/2017,Jacob Collier,10,2017-12-12T20:15:51.000Z,150880,10110,110,669,FALSE,FALSE,Music
wwX-RSqxEXc,12/18/2017,Kingsley,24,2017-12-13T20:30:03.000Z,27687,2468,6,191,FALSE,FALSE,Entertainment
PKa01AvSATE,12/18/2017,PBS NewsHour,25,2017-12-13T04:19:15.000Z,38447,819,173,0,TRUE,FALSE,News & Politics
BWJY1na9qao,12/18/2017,Carly and Erin,23,2017-12-13T02:07:16.000Z,96485,8650,94,498,FALSE,FALSE,Comedy
kzFHjyysXr0,12/18/2017,IISuperwomanII,23,2017-12-12T23:44:05.000Z,1310346,95629,1292,6064,FALSE,FALSE,Comedy
8qL4lMQQ9IE,12/18/2017,Chris Stuckmann,24,2017-12-12T17:00:01.000Z,1039254,37041,4355,11238,FALSE,FALSE,Entertainment
wd8h1iND_ys,12/18/2017,William Osman,28,2017-12-12T17:32:25.000Z,406438,31401,346,2773,FALSE,FALSE,Science & Technology
h-h5Mhlt6O0,12/18/2017,Marques Brownlee,28,2017-12-12T14:07:07.000Z,1845803,82929,2105,8134,FALSE,FALSE,Science & Technology
1PhdQdJjDZc,12/18/2017,SPORTSNET,17,2017-12-14T03:25:57.000Z,12591,57,4,8,FALSE,FALSE,Sports
_JhaVNJb3ag,12/18/2017,National Geographic,15,2017-12-11T18:00:02.000Z,792814,12441,1837,5493,FALSE,FALSE,Pets & Animals
QXcbVHFE2bo,12/18/2017,Munchies,24,2017-12-12T12:00:02.000Z,442698,14407,229,582,FALSE,FALSE,Entertainment
ZeGNvhAsUW8,12/18/2017,EllieGouldingVEVO,10,2017-12-13T00:01:00.000Z,169934,11759,305,894,FALSE,FALSE,Music
MyAnv1nY5Vw,12/18/2017,TODAY,25,2017-12-12T15:07:05.000Z,72365,464,891,522,FALSE,FALSE,News & Politics
skFCPu6elew,12/18/2017,MovieAccessTrailers,24,2017-12-13T17:18:16.000Z,20636,213,55,51,FALSE,FALSE,Entertainment
kz1xzBYppW8,12/18/2017,Guardian News,25,2017-12-11T08:13:24.000Z,1364148,12058,3301,5815,FALSE,FALSE,News & Politics
khPLWaBioOs,12/18/2017,Logan Paul Vlogs,24,2017-12-10T21:32:44.000Z,18938867,1013411,140271,175929,FALSE,FALSE,Entertainment
SbnJwF7GrWg,12/18/2017,Rosanna Pansino,26,2017-12-12T17:47:40.000Z,411284,21003,251,2877,FALSE,FALSE,How to & Style
Jq_98dJuIck,12/18/2017,IGN,24,2017-12-12T17:00:04.000Z,607251,12787,1574,2251,FALSE,FALSE,Entertainment
sVfTvLm-7Ac,12/18/2017,MK Dons,17,2017-12-13T16:33:57.000Z,20618,30,0,2,FALSE,FALSE,Sports
7l2NnC0MNt4,12/18/2017,Entertainment Tonight,24,2017-12-13T17:42:42.000Z,43221,1129,13,274,FALSE,FALSE,Entertainment
dI5IxmA19jw,12/18/2017,greeenpro,28,2017-12-12T20:00:09.000Z,11439,63,11,10,FALSE,FALSE,Science & Technology
VWFoCcbXqAw,12/18/2017,StoryCorps,1,2017-12-12T19:00:02.000Z,35247,775,33,102,FALSE,FALSE,Film & Animation
rRzxEiBLQCA,12/18/2017,jypentertainment,10,2017-12-11T08:59:59.000Z,41088994,956937,91898,157207,FALSE,FALSE,Music
WOUZxG1JcGI,12/18/2017,VICE News,25,2017-12-12T01:11:58.000Z,747672,5966,1173,1188,FALSE,FALSE,News & Politics
Gjs1QSa9fpI,12/18/2017,JerryRigEverything,26,2017-12-13T15:00:01.000Z,114266,5555,159,621,FALSE,FALSE,How to & Style
KKwmGuQaMfo,12/18/2017,Cole and Marmalade,15,2017-12-12T18:48:24.000Z,99681,10091,49,1256,FALSE,FALSE,Pets & Animals
ERBEwrn4f7Q,12/18/2017,PeopleTV,24,2017-12-11T22:59:52.000Z,319546,6238,124,520,FALSE,FALSE,Entertainment
32YGGYaUTgE,12/18/2017,The Atlantic,1,2017-12-12T16:47:17.000Z,23910,208,8,42,FALSE,FALSE,Film & Animation
Wl7V4LwkfQE,12/18/2017,Jonathan Morrison,28,2017-12-12T14:08:36.000Z,351539,11850,589,1007,FALSE,FALSE,Science & Technology
OdJh_Q5XY4U,12/18/2017,FightHype.com,17,2017-12-12T17:24:29.000Z,285672,2370,521,2877,FALSE,FALSE,Sports
dx0jvrlV_EQ,12/18/2017,MaccabeatsVideos,10,2017-12-11T20:30:31.000Z,205870,2834,86,244,FALSE,FALSE,Music
oFqHvacY9Kk,12/18/2017,Bj̦rk,10,2017-12-12T21:16:16.000Z,71452,5197,48,301,FALSE,FALSE,Music
IR8k4uYnTfI,12/18/2017,Hak5,28,2017-12-13T16:00:01.000Z,11503,304,60,60,FALSE,FALSE,Science & Technology
mSgDg1oiOCs,12/18/2017,Tyler Oakley,24,2017-12-12T20:01:09.000Z,56894,5440,42,1038,FALSE,FALSE,Entertainment
,12/18/2017,Gus Johnson,23,2017-12-10T23:17:29.000Z,1618811,53446,3188,2899,FALSE,FALSE,Comedy
1w9tf3vSuVs,12/18/2017,Shameless Maya,26,2017-12-13T03:02:20.000Z,36476,4271,21,710,FALSE,FALSE,How to & Style
0XARMt12oFk,12/19/2017,TIME,25,2017-12-18T18:26:52.000Z,939086,4680,1017,3060,FALSE,FALSE,News & Politics
8jp3SxojXpU,12/19/2017,The Oregonian,25,2017-12-18T23:24:26.000Z,194519,847,261,0,TRUE,FALSE,News & Politics
p_IwENcMPOA,12/19/2017,ThomasRhettVEVO,10,2017-12-18T05:01:00.000Z,851835,24412,644,1563,FALSE,FALSE,Music
NePlddZpNKs,12/19/2017,wdwmagic,19,2017-12-18T22:00:48.000Z,188213,4174,2743,2525,FALSE,FALSE,Travel & Events
R9OHn5ZF4Uo,12/19/2017,CGP Grey,27,2017-12-18T14:39:33.000Z,677636,119241,504,7194,FALSE,FALSE,Education
MC5bNVTMxyQ,12/19/2017,CNN,25,2017-12-18T17:26:41.000Z,473026,1800,638,1995,FALSE,FALSE,News & Politics
lcvOVZ_ILrs,12/19/2017,Fox News,25,2017-12-18T17:36:49.000Z,306732,1730,632,869,FALSE,FALSE,News & Politics
sgT2Ozn17_c,12/19/2017,The Voice,24,2017-12-19T02:06:23.000Z,101636,4153,293,629,FALSE,FALSE,Entertainment
fupYIggOq38,12/19/2017,Universal Pictures,24,2017-12-18T16:01:09.000Z,868210,13298,614,2208,FALSE,FALSE,Entertainment
JRAOdRq-1lw,12/19/2017,Bad Lip Reading,23,2017-12-18T15:44:42.000Z,432076,32801,627,2459,FALSE,FALSE,Comedy
QerVvvNem1w,12/19/2017,Warner Bros. Pictures,24,2017-12-18T14:35:14.000Z,632993,7802,5669,2930,FALSE,FALSE,Entertainment
v9wbMzkVseE,12/19/2017,NFL,17,2017-12-18T00:59:18.000Z,2078841,18220,4222,14800,FALSE,FALSE,Sports
JJgiKhhpGvQ,12/19/2017,Inside the Magic,19,2017-12-18T22:06:36.000Z,80200,1194,1142,1031,FALSE,FALSE,Travel & Events
hOulcmOHCIQ,12/19/2017,Saturday Night Live,24,2017-12-17T07:52:30.000Z,3817594,33825,7731,6281,FALSE,FALSE,Entertainment
zFuOksI6AVg,12/19/2017,Chris Stuckmann,24,2017-12-18T14:22:09.000Z,196182,9739,176,1187,FALSE,FALSE,Entertainment
FnAx2bLICOo,12/19/2017,Freddie Lister,17,2017-12-17T12:08:13.000Z,973015,11426,1368,1343,FALSE,FALSE,Sports
D2UE_Gw7XpI,12/19/2017,AnthonyPadilla,23,2017-12-18T17:05:25.000Z,179148,14892,416,1106,FALSE,FALSE,Comedy
LTNOYZ44ywM,12/19/2017,CNBC,25,2017-12-18T17:40:48.000Z,100751,337,147,295,FALSE,FALSE,News & Politics
1j_k5WCFShQ,12/19/2017,Safiya Nygaard,22,2017-12-17T20:15:14.000Z,2632768,150408,1252,4601,FALSE,FALSE,People & Blogs
0-M5C7sQdGI,12/19/2017,NBA,17,2017-12-19T03:34:13.000Z,95046,4052,47,226,FALSE,FALSE,Sports
JcdLF6XQ0iw,12/19/2017,Collins Key,24,2017-12-16T19:02:01.000Z,6885130,645086,10570,128724,FALSE,FALSE,Entertainment
3YVzBkKAbAs,12/19/2017,Katzun,22,2017-12-17T21:36:04.000Z,205050,19927,220,2952,FALSE,FALSE,People & Blogs
oYvw0GryNs8,12/19/2017,IISuperwomanII,23,2017-12-18T00:44:11.000Z,1629871,159941,2175,12628,FALSE,FALSE,Comedy
msfPaXGuSbo,12/19/2017,Top Korean News,1,2017-12-18T11:31:58.000Z,168675,2412,186,1286,FALSE,FALSE,Film & Animation
z0UNp33SUTE,12/19/2017,The Verge,28,2017-12-18T17:00:05.000Z,135427,2288,159,255,FALSE,FALSE,Science & Technology
KOJnOCdBr4s,12/19/2017,Tom Scott,27,2017-12-18T16:00:01.000Z,223733,13383,125,624,FALSE,FALSE,Education
D0N3qaqXymY,12/19/2017,Blurred Culture,17,2017-12-18T00:45:48.000Z,166228,892,723,1555,FALSE,FALSE,Sports
B3JFSL8AA70,12/19/2017,BuzzFeedVideo,22,2017-12-17T19:00:46.000Z,713615,26482,2443,4191,FALSE,FALSE,People & Blogs
KMTJrFPie6w,12/19/2017,The Tonight Show Starring Jimmy Fallon,23,2017-12-19T04:54:00.000Z,24032,1739,22,45,FALSE,FALSE,Comedy
2--Pg-y3xNk,12/19/2017,Watch What Happens Live with Andy Cohen,24,2017-12-18T04:30:04.000Z,83148,678,474,476,FALSE,FALSE,Entertainment
FYaxa4r-fRw,12/19/2017,The Dodo,15,2017-12-18T14:44:07.000Z,74135,3588,41,201,FALSE,FALSE,Pets & Animals
SO0HTI8QuQU,12/19/2017,Third Leg Studios,23,2017-12-17T17:08:58.000Z,229334,7180,221,240,FALSE,FALSE,Comedy
plnzNgtvvJo,12/19/2017,FOX,24,2017-12-18T04:03:53.000Z,43034,408,339,190,FALSE,FALSE,Entertainment
1Znl8OUBa_o,12/19/2017,nigahiga,24,2017-12-16T16:55:21.000Z,3947122,258380,4546,36035,FALSE,FALSE,Entertainment
csqXekWeBYo,12/19/2017,Sports Lovers n1,22,2017-12-18T19:02:21.000Z,14376,43,55,0,TRUE,FALSE,People & Blogs
GjDK_6NtYGQ,12/19/2017,5-Minute Crafts,26,2017-12-16T16:30:00.000Z,5032094,38513,4882,2665,FALSE,FALSE,How to & Style
tBnIH8xPyZA,12/19/2017,Refinery29,26,2017-12-17T16:00:06.000Z,142429,2224,323,523,FALSE,FALSE,How to & Style
8bXF29AeVQc,12/19/2017,Good Mythical Morning,24,2017-12-17T11:00:01.000Z,165337,5717,212,613,FALSE,FALSE,Entertainment
4vZJn6r0dRw,12/19/2017,FBE,24,2017-12-16T22:00:00.000Z,1481790,42487,1252,4724,FALSE,FALSE,Entertainment
MXFhiN0tM3s,12/19/2017,Washington Post,25,2017-12-18T19:39:39.000Z,24979,322,323,441,FALSE,FALSE,News & Politics
fA9Ypn3jQw0,12/19/2017,nickjonas,10,2017-12-18T14:28:32.000Z,14727,745,17,78,FALSE,FALSE,Music
0IC3II1i5yM,12/19/2017,The Royal Family Channel,25,2017-12-17T18:48:18.000Z,97184,1539,439,715,FALSE,FALSE,News & Politics
gy_aLyB41wQ,12/19/2017,TechSmartt,28,2017-12-16T22:59:49.000Z,775652,25062,2533,4391,FALSE,FALSE,Science & Technology
b9lb2x_OHOk,12/19/2017,itsAlexClark,1,2017-12-16T14:52:06.000Z,405097,9545,1197,1662,FALSE,FALSE,Film & Animation
KiAdIPw_QCk,12/19/2017,E! Entertainment,24,2017-12-18T02:55:00.000Z,296681,2045,273,163,FALSE,FALSE,Entertainment
AEAHRq62p3Q,12/19/2017,NFL World,17,2017-12-18T00:34:17.000Z,59001,197,158,503,FALSE,FALSE,Sports
W-KEuvd3S-Q,12/19/2017,grandayy,24,2017-12-16T18:33:30.000Z,703753,53900,1689,3585,FALSE,FALSE,Entertainment
r1x0X5PCYak,12/19/2017,NikkieTutorials,26,2017-12-16T20:00:32.000Z,1948346,189750,2792,65762,FALSE,FALSE,How to & Style
25Uouf_9DUk,12/19/2017,Sport Hub,22,2017-12-18T00:35:56.000Z,47630,106,54,220,FALSE,FALSE,People & Blogs
74LFfWHc0oo,12/19/2017,Andre Black Nerd,24,2017-12-17T19:21:57.000Z,98872,5654,566,1911,FALSE,FALSE,Entertainment
NWeCToDgdxU,12/19/2017,John Campea,24,2017-12-17T22:09:37.000Z,66048,2316,342,1819,FALSE,FALSE,Entertainment
